,Filename,Metadata Filename,MD5,Timestamp,Vulnerability,Vuln ID,CWE,Packed,Entropy,Packer,Compiler,Linker
702,6560c4d095feb0d0d29f9698d93ba25e-MediaCoder2011-RC3-5072,17012,6560c4d095feb0d0d29f9698d93ba25e,20/03/2011,'.m3u' Local Buffer Overflow,[],[],packed,7.99997,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
703,aa7e6d4ad9054e26df931bd5bda1e636-mplayer_lite_r33064.7z,17013,aa7e6d4ad9054e26df931bd5bda1e636,20/03/2011,'.m3u' Local Overflow (SEH),['osvdb-104565'],[],packed,7.99998,,,
704,0a6ebe46b2674fc25df7659f62802cf0-sftp,17021,0a6ebe46b2674fc25df7659f62802cf0,21/03/2011,RETR Denial of Service,[],[],packed,7.8954,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
705,5f38354d3f411ebda6f278f59a346af8-vmcplayer,17032,5f38354d3f411ebda6f278f59a346af8,23/03/2011,Denial of Service,[],[],packed,7.99958,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
706,48b4731b0411c91d02a9e089082093ef-vlc-1.1.4-win32,17048,48b4731b0411c91d02a9e089082093ef,26/03/2011,'AMV' Dangling Pointer (Metasploit),"['cve-2010-3275', 'osvdb-71277']",['CWE-119'],packed,7.99951,,MinGW,GNU linker ld (GNU Binutils)(2.56*)[GUI32]
707,9c7c5b4d0284ea5fd675758ba10c163c-efssetup,17063,9c7c5b4d0284ea5fd675758ba10c163c,29/03/2011,Multiple Vulnerabilities,[],[],packed,7.99637,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
708,dc1fac0d9d6d7232f238bcb26169bc9c-rumble_0.25.2232-setup,17070,dc1fac0d9d6d7232f238bcb26169bc9c,29/03/2011,Denial of Service,[],[],packed,7.99584,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
709,4dce2d4d1efee4a8f9828ad852ef41a2-GOMPLAYERENSETUP.EXE,17071,4dce2d4d1efee4a8f9828ad852ef41a2,29/03/2011,AVI Denial of Service (PoC),[],[],packed,7.99904,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
710,fb6c2a092c708881842cb10aa8eff630-winamp561_full_emusic-7plus_all,17074,fb6c2a092c708881842cb10aa8eff630,29/03/2011,AVI Denial of Service (PoC),[],[],packed,7.99669,,Microsoft Visual C/C++(15.00.30729)[C],Microsoft Linker(9.00.30729)
711,08dff0346e4375850e3f29494530f038-MPC-HomeCinema.1.5.0.2827.x86,17075,08dff0346e4375850e3f29494530f038,30/03/2011,'.avi' Denial of Service (PoC),[],[],packed,7.99128,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32]"
712,2256be41f51f7c02a00930d3ef239824-word_builder,17086,2256be41f51f7c02a00930d3ef239824,01/04/2011,Local Buffer Overflow (SEH),[],[],packed,7.89945,"UPX(1.25)[NRV,brute]",Borland Delphi,"Turbo Linker(2.25*,Delphi)[GUI32]"
713,4dce2d4d1efee4a8f9828ad852ef41a2-GOMPLAYERENSETUP.EXE,17089,4dce2d4d1efee4a8f9828ad852ef41a2,01/04/2011,Buffer Overflow (Denial of Service) (PoC),[],[],packed,7.99904,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
714,aa7e6d4ad9054e26df931bd5bda1e636-mplayer_lite_r33064.7z,17124,aa7e6d4ad9054e26df931bd5bda1e636,06/04/2011,Local Buffer Overflow (ROP),[],[],packed,7.99998,,,
715,370d50dd277c56b50dc40db6dcd04a65-vzsetup,17145,370d50dd277c56b50dc40db6dcd04a65,11/04/2011,'.zip' Heap Overflow,['osvdb-74986'],[],packed,7.99597,"UPX(1.22)[NRV,brute]",Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(5.12.8034)
716,7716f8e04984d235db64872bf13aef5d-AOL_Desktop_9.6,17150,7716f8e04984d235db64872bf13aef5d,08/04/2011,RTX Buffer Overflow (Metasploit),['osvdb-70741'],[],packed,7.97452,,Microsoft Visual C/C++(13.10.3077)[C],Microsoft Linker(7.10.3077)
717,9da1b2ee2aad2f91e1aa42cb7cf15361-FC11005US,17156,9da1b2ee2aad2f91e1aa42cb7cf15361,12/04/2011,Code Execution,[],[],packed,7.96519,,Microsoft Visual C/C++(13.00.9178)[C],Microsoft Linker(6.20.8755)
718,a535d1ad9db38fbd6084b63ffe7f90e0-playlistmaker15,17166,a535d1ad9db38fbd6084b63ffe7f90e0,13/04/2011,'.txt' Local Buffer Overflow,[],[],packed,7.57614,"UPX(1.25)[NRV,brute]",Microsoft Visual C/C++(13.00.9178)[C++],Microsoft Linker(5.12.8034)
719,d39c03500d87d4481b537243dbbb46e8-SPr66,17171,d39c03500d87d4481b537243dbbb46e8,14/04/2011,'.pls' Local Buffer Overflow,['osvdb-71818'],[],packed,7.95106,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
720,a412723f11ef41f2429f6386543e6a55-wireshark-win32-1.4.1,17185,a412723f11ef41f2429f6386543e6a55,18/04/2011,Local Overflow (SEH),"['cve-2011-1591', 'osvdb-71848']",['CWE-119'],packed,7.99987,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
721,a412723f11ef41f2429f6386543e6a55-wireshark-win32-1.4.1,17186,a412723f11ef41f2429f6386543e6a55,19/04/2011,'packet-dect.c' Local Stack Buffer Overflow (Metasploit) (1),"['cve-2011-1591', 'osvdb-71848']",['CWE-119'],packed,7.99987,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
722,a412723f11ef41f2429f6386543e6a55-wireshark-win32-1.4.1,17195,a412723f11ef41f2429f6386543e6a55,19/04/2011,'packet-dect.c' Remote Stack Buffer Overflow (Metasploit) (2),"['cve-2011-1591', 'osvdb-71848']",['CWE-119'],packed,7.99987,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
723,5ba38e3e311cc9e07cd0f4f475d28716-SPlayerSetupInt,17243,5ba38e3e311cc9e07cd0f4f475d28716,04/05/2011,Remote Buffer Overflow,['osvdb-72181'],[],packed,7.99784,,Microsoft Visual C/C++(15.00.30729)[C],Microsoft Linker(9.00.30729)
724,5ba38e3e311cc9e07cd0f4f475d28716-SPlayerSetupInt,17268,5ba38e3e311cc9e07cd0f4f475d28716,11/05/2011,Content-Type Buffer Overflow (Metasploit),['osvdb-72181'],[],packed,7.99784,,Microsoft Visual C/C++(15.00.30729)[C],Microsoft Linker(9.00.30729)
725,43f46799d3b5165ef0d5afa48d6c4a28-chasys_media,17270,43f46799d3b5165ef0d5afa48d6c4a28,11/05/2011,Local Buffer Overflow (SEH),[],[],not packed,6.27136,,Microsoft Visual C/C++(14.00.50727)[C++/book],Microsoft Linker(8.00.50727)
726,4aa6c8dbfba022b1a5fe23fa9cdda7a0-InstallSlimPDFReader,17274,4aa6c8dbfba022b1a5fe23fa9cdda7a0,12/05/2011,Denial of Service (PoC),['osvdb-72345'],[],packed,7.9254,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32,signed]"
727,4d3a216548e16dfa436d6a7844a033de-a-pdf-atmc,17275,4d3a216548e16dfa436d6a7844a033de,12/05/2011,DEP Bypass,['osvdb-68132'],[],packed,7.99934,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
728,da600e16fdd594c9b7dd298c9bf771a7-a-pdf-wtm,17277,da600e16fdd594c9b7dd298c9bf771a7,13/05/2011,DEP Bypass,[],[],packed,7.99777,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
729,1da2fb5a1738d7aefbc0e87b2e1dea15-SteamInstall,17291,1da2fb5a1738d7aefbc0e87b2e1dea15,16/05/2011,Denial of Service,[],[],not packed,5.92546,,,
730,f23274df165e69006a1fca2e06aeae29-CoolPlayerPlusPortable_2.19.2.paf,17294,f23274df165e69006a1fca2e06aeae29,16/05/2011,Local Buffer Overflow,[],[],packed,7.94069,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
731,54a85a4f19be12acd064dea313003b5e-TucowsDLM_sonique196,17302,54a85a4f19be12acd064dea313003b5e,17/05/2011,'.m3u' Local Buffer Overflow,[],[],packed,7.88717,"UPX(3.02)[LZMA,brute]",Microsoft Visual C/C++(14.00.50727)[LTCG/C++],Microsoft Linker(8.00.50727)
732,82347ea0b783b5d4f4806316d3ab72c5-SoftonicDownloader_for_magix-music-maker,17313,82347ea0b783b5d4f4806316d3ab72c5,22/05/2011,'.mmm' Local Stack Buffer Overflow (Metasploit),['osvdb-72455'],[],packed,7.95445,"UPX(3.04)[LZMA,brute]",Microsoft Visual C/C++(15.00.30411)[C],Microsoft Linker(9.00.21022)
733,568dff2d76e8f15486936c47fd8458df-SkIcmpSetup,17328,568dff2d76e8f15486936c47fd8458df,27/05/2011,ICMPSendEchoRequest Remote Code Execute,[],[],packed,7.95716,,Microsoft Visual C/C++(12.00.8966)[C++],Microsoft Linker(6.20.8755)
734,82347ea0b783b5d4f4806316d3ab72c5-SoftonicDownloader_for_magix-music-maker,17329,82347ea0b783b5d4f4806316d3ab72c5,27/05/2011,'.mmm' Local Stack Buffer Overflow (Without EggHunter) (Metasploit),['osvdb-72455'],[],packed,7.95445,"UPX(3.04)[LZMA,brute]",Microsoft Visual C/C++(15.00.30411)[C],Microsoft Linker(9.00.21022)
735,e9954b695b7de36c3c3b58ded5826a7e-golden-ftp-server-free-setup-v4-70,17355,e9954b695b7de36c3c3b58ded5826a7e,02/06/2011,PASS Stack Buffer Overflow (Metasploit),"['cve-2006-6576', 'osvdb-35951']",['CWE-787'],packed,7.98641,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
736,c0c25ccb447057f180b1aad3110242d9-bw3225b4,17359,c0c25ccb447057f180b1aad3110242d9,03/06/2011,Remote Buffer Overflow,[],[],packed,7.99257,,,
737,c0c25ccb447057f180b1aad3110242d9-bw3225b4,17361,c0c25ccb447057f180b1aad3110242d9,04/06/2011,Remote Buffer Overflow (Egghunter),[],[],packed,7.99257,,,
738,565f1a6e0ab54135a100ff18a266c602-OpenDrive_Setup_1_3_141,17362,565f1a6e0ab54135a100ff18a266c602,04/06/2011,Local Password Disclosure,[],[],packed,7.95755,,,
739,8892d13a6e28b4062187f9ee3907f225-1clkunzp,17363,8892d13a6e28b4062187f9ee3907f225,06/06/2011,'.zip' Heap Overflow,['osvdb-72861'],[],packed,7.99819,,,Microsoft Linker(5.10.7303)
740,86e0fc3a8107c10fca5cf63aab259a14-vlc-1.1.9-win32,17372,86e0fc3a8107c10fca5cf63aab259a14,08/06/2011,XSPF Playlist Local File Integer Overflow,"['cve-2011-2194', 'osvdb-73450']",['CWE-189'],packed,7.99956,,MinGW,GNU linker ld (GNU Binutils)(2.56*)[GUI32]
741,ee0859cbb3a25118a77450401718162d-webserv,17381,ee0859cbb3a25118a77450401718162d,10/06/2011,Directory Traversal,['osvdb-72863'],[],not packed,6.45557,,Borland Delphi(2006)[Professional],"Turbo Linker(2.25*,Delphi)[GUI32]"
742,16248a8a0c53dfccdc9bddbd0897c404-TD_CMS_SETUPEX,17382,16248a8a0c53dfccdc9bddbd0897c404,10/06/2011,Directory Traversal,['osvdb-72972'],[],packed,7.94453,,Microsoft Visual C/C++,
743,db8bfaf11403fea9b5798fbd281edb77-UUSee_Setup_2010,17387,db8bfaf11403fea9b5798fbd281edb77,11/06/2011,Buffer Overflow,['osvdb-72892'],[],packed,7.99916,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
744,89f13b2035b6589c0015fbdce3b97600-Opera_1111_int_Setup,17396,89f13b2035b6589c0015fbdce3b97600,14/06/2011,Remote Crash,"['cve-2011-2641', 'osvdb-73858']",['CWE-399'],packed,7.96502,,Microsoft Visual C/C++(13.00.9037)[C],Microsoft Linker(6.00.8047)
745,7cbc006352ef3e94cc99b8b064b69bdd-firefox352,17419,7cbc006352ef3e94cc99b8b064b69bdd,20/06/2011,'nsTreeRange' Dangling Pointer (2),"['cve-2011-0073', 'osvdb-72087']",['CWE-20'],packed,7.99968,"UPX(2.03)[NRV,brute]",Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(6.00.8797)
746,c71f7b413fff6e77c46efca157764614-XnView-win-en,17421,c71f7b413fff6e77c46efca157764614,20/06/2011,Denial of Service (PoC),[],[],packed,7.991,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
747,e747f18554ed2dc82389dc2d4dfdb68c-freeampsetup_2_0_7,17441,e747f18554ed2dc82389dc2d4dfdb68c,23/06/2011,'.fat' Local Buffer Overflow,[],[],packed,7.97925,,Microsoft Visual C/C++(11.00-13.10),
748,e747f18554ed2dc82389dc2d4dfdb68c-freeampsetup_2_0_7,17449,e747f18554ed2dc82389dc2d4dfdb68c,24/06/2011,'.pls' Local Buffer Overflow,[],[],packed,7.97925,,Microsoft Visual C/C++(11.00-13.10),
749,614fd5fb449605ce896af7b5c4ae31a5-smallftpd-1.0.3-fix,17455,614fd5fb449605ce896af7b5c4ae31a5,27/06/2011,Denial of Service,['osvdb-74355'],[],not packed,5.73008,,MinGW,GNU linker ld (GNU Binutils)(2.56*)[GUI32]
750,67122428faa262ed8247082d1e1da6f4-donar-player-setup-free,17471,67122428faa262ed8247082d1e1da6f4,03/07/2011,Denial of Service,[],[],packed,7.99908,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
751,2256be41f51f7c02a00930d3ef239824-word_builder,17489,2256be41f51f7c02a00930d3ef239824,04/07/2011,Local Buffer Overflow (Metasploit),[],[],packed,7.89945,"UPX(1.25)[NRV,brute]",Borland Delphi,"Turbo Linker(2.25*,Delphi)[GUI32]"
752,8ae2236880d5cee45554688c8357137b-acFTP-1.4,1749,8ae2236880d5cee45554688c8357137b,04/05/2006,'USER' Remote Buffer Overflow (PoC),"['osvdb-25278', 'cve-2006-2242']",['NVD-CWE-Other'],not packed,5.91527,,,LCC Linker(2.55*)[GUI32]
753,f23274df165e69006a1fca2e06aeae29-CoolPlayerPlusPortable_2.19.2.paf,17499,f23274df165e69006a1fca2e06aeae29,07/07/2011,Local Buffer Overflow (Metasploit),[],[],packed,7.94069,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
754,ca580d020fe381f9b3e5d1286a2722ea-eMule0.42d-Installer,175,ca580d020fe381f9b3e5d1286a2722ea,12/04/2004,IRC Remote Buffer Overflow,"['osvdb-4937', 'cve-2004-1892']",['NVD-CWE-Other'],packed,7.99787,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
755,264f82bb63ea6111de8e9470a1eea196-microp_0.1.1.1600,17502,264f82bb63ea6111de8e9470a1eea196,07/07/2011,'.mppl' Local Stack Buffer Overflow (Metasploit),"['osvdb-73627', 'cve-2010-5299']",['CWE-119'],not packed,5.82099,,Borland Delphi(7)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32]"
756,79df4366c6f6d15c164c9c675e54a0a2-zwp2005,17509,79df4366c6f6d15c164c9c675e54a0a2,08/07/2011,'.zip' Buffer Corruption,[],[],packed,7.99389,,,
757,9372ab9aaf57c6d3fa91e9de12e09015-zg63std,17511,9372ab9aaf57c6d3fa91e9de12e09015,08/07/2011,'.zip' Local Buffer Overflow,[],[],packed,7.99899,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
758,decbc54ffcf644e780a3ef4fcdd27093-zipitfastnow,17512,decbc54ffcf644e780a3ef4fcdd27093,08/07/2011,'.zip' Heap Overflow,[],[],packed,7.92477,,Microsoft Visual C/C++(12.00.8447)[C++],Microsoft Linker(5.12.8034)
759,e5fa8cf0f638fa761457725b2249ca95-bcaaa_5.4.6.1.54128,17513,e5fa8cf0f638fa761457725b2249ca95,09/07/2011,Remote Buffer Overflow (Metasploit),"['osvdb-72095', 'cve-2011-5124']",['CWE-119'],packed,7.39271,,Microsoft Visual C/C++(13.00.9466)[C],Microsoft Linker(7.00.9466)
760,8b9ee695e140d77c0c9b7a232a45928c-Firefox_Setup_3.5.17,17520,8b9ee695e140d77c0c9b7a232a45928c,10/07/2011,'nsTreeRange' Dangling Pointer (Metasploit) (1),"['cve-2011-0073', 'osvdb-72087']",['CWE-20'],packed,7.99967,"UPX(2.03)[NRV,brute]",Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(6.00.8797)
761,c6f264d35845df7e7b5746c4a003685e-solarftps-setup,17527,c6f264d35845df7e7b5746c4a003685e,12/07/2011,PASV Buffer Overflow,['osvdb-70439'],[],packed,7.9566,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32]"
762,713ceeaf57e9547fae752c41494f5570-FileCOPA_vulnerable_LIST,1754,713ceeaf57e9547fae752c41494f5570,05/05/2006,'USER' Remote Denial of Service,"['osvdb-25436', 'cve-2006-2254']",['NVD-CWE-Other'],packed,7.99729,,Microsoft Visual C/C++(13.00.9466)[LTCG/C],Microsoft Linker(7.00.9466)
763,432f2f750ca8254c9f31539c22a1e09a-dap97_baix,17563,432f2f750ca8254c9f31539c22a1e09a,23/07/2011,'.M3U' File Buffer Overflow (SEH Unicode),[],[],packed,7.99977,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(6.00.8168)
764,aa7e6d4ad9054e26df931bd5bda1e636-mplayer_lite_r33064.7z,17565,aa7e6d4ad9054e26df931bd5bda1e636,24/07/2011,'.m3u' Local Buffer Overflow (DEP Bypass),[],[],packed,7.99998,,,
765,f05719ab21136f6d4a98c322a81de283-tftpserver,17569,f05719ab21136f6d4a98c322a81de283,25/07/2011,TFTP Server File Name Denial of Service,['osvdb-74031'],[],packed,7.97122,,Microsoft Visual C/C++(13.00.9178)[C],Microsoft Linker(6.20.8755)
766,8ae2236880d5cee45554688c8357137b-acFTP-1.4,1757,8ae2236880d5cee45554688c8357137b,06/05/2006,'USER' Remote Denial of Service,"['osvdb-25278', 'cve-2006-2242']",['NVD-CWE-Other'],not packed,5.91527,,,LCC Linker(2.55*)[GUI32]
767,94507f04a72324a89dbe3dea1de49008-SafariSetup,17575,94507f04a72324a89dbe3dea1de49008,26/07/2011,SVG Remote Code Execution (DEP Bypass),['cve-2011-0222'],['CWE-119'],packed,7.99952,,Microsoft Visual C/C++(15.00.21022)[C],Microsoft Linker(9.00.21022)
768,2b0e04c048c9b84b12f742ae38136de6-minalic,17578,2b0e04c048c9b84b12f742ae38136de6,27/07/2011,Remote Source Disclosure,['osvdb-74149'],[],not packed,5.35033,,MinGW(gcc-3.4.5),"GNU linker ld (GNU Binutils)(2.56*)[Console32,console]"
769,6f219da8ee7e9150d8bfd15debac7005-MyWebServer,17580,6f219da8ee7e9150d8bfd15debac7005,28/07/2011,Denial of Service,[],[],not packed,6.24489,,Microsoft Visual C/C++(12.00.8447)[C++],Microsoft Linker(5.12.8034)
770,6f219da8ee7e9150d8bfd15debac7005-MyWebServer,17581,6f219da8ee7e9150d8bfd15debac7005,28/07/2011,Arbitrary File Download,[],[],not packed,6.24489,,Microsoft Visual C/C++(12.00.8447)[C++],Microsoft Linker(5.12.8034)
771,6bb9b80a5f85eb7049801d3b1f8f466d-actfax_setup_en,17588,6bb9b80a5f85eb7049801d3b1f8f466d,31/07/2011,'USER' Stack Buffer Overflow (Metasploit),['osvdb-72520'],[],packed,7.75104,,Microsoft Visual C/C++(12.00.8966)[C],Microsoft Linker(5.12.8034)
772,c3c788eb7f77758878a18e418a731e64-zinf-setup-2.2.1,17600,c3c788eb7f77758878a18e418a731e64,03/08/2011,'.pls' Local Buffer Overflow (DEP Bypass),"['cve-2004-0964', 'osvdb-10416']",['NVD-CWE-Other'],packed,7.99756,,Microsoft Visual C/C++(12.00.8447)[C],Microsoft Linker(6.00.8447)
773,1ec6ffb82e520b6ee2734faf2826751f-lpd,17601,1ec6ffb82e520b6ee2734faf2826751f,03/08/2011,Denial of Service,['osvdb-74308'],[],packed,7.9131,,Microsoft Visual C/C++(14.00.50727)[C++/book],Microsoft Linker(8.00.50727)
774,352e51162e6ccbec4a4ebdd3372ba97d-abbs-amp,17604,352e51162e6ccbec4a4ebdd3372ba97d,04/08/2011,Local Buffer Overflow (Metasploit),[],[],not packed,6.29767,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
775,e747f18554ed2dc82389dc2d4dfdb68c-freeampsetup_2_0_7,17607,e747f18554ed2dc82389dc2d4dfdb68c,04/08/2011,'.fat' Local Buffer Overflow (Metasploit),[],[],packed,7.97925,,Microsoft Visual C/C++(11.00-13.10),
776,1b7d038f1ca394ef19714846091f7464-Firefox_Setup_3.6.16,17612,1b7d038f1ca394ef19714846091f7464,05/08/2011,OBJECT mChannel Remote Code Execution (DEP Bypass) (Metasploit),"['cve-2011-0065', 'osvdb-72085']",['CWE-399'],packed,7.99972,"UPX(2.03)[NRV,brute]",Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(6.00.8797)
777,f05719ab21136f6d4a98c322a81de283-tftpserver,17618,f05719ab21136f6d4a98c322a81de283,05/08/2011,TFTP Server 'Write Command' Denial of Service,[],[],packed,7.97122,,Microsoft Visual C/C++(13.00.9178)[C],Microsoft Linker(6.20.8755)
778,f05719ab21136f6d4a98c322a81de283-tftpserver,17619,f05719ab21136f6d4a98c322a81de283,05/08/2011,TFTP Server Directory Traversal,[],[],packed,7.97122,,Microsoft Visual C/C++(13.00.9178)[C],Microsoft Linker(6.20.8755)
779,b8d87f65406d8524d79742359b81dd4c-cdtomp3freeware,17634,b8d87f65406d8524d79742359b81dd4c,07/08/2011,Universal DEP Bypass,[],[],packed,7.99749,,Microsoft Visual C/C++(12.00.8447)[C],Microsoft Linker(6.00.8447)
780,a28184d3c94138545520b786e37f7234-pls2_81,17638,a28184d3c94138545520b786e37f7234,08/08/2011,'PASV' Denial of Service,[],[],packed,7.84744,UPX(0.89+)[modified],Borland Delphi,"Turbo Linker(2.25*,Delphi)[GUI32,admin]"
781,70e0d247368fd3f3232abc469c1fc952-a-pdf-atmc,17647,70e0d247368fd3f3232abc469c1fc952,10/08/2011,Universal DEP Bypass,[],[],packed,7.99936,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
782,1b7d038f1ca394ef19714846091f7464-Firefox_Setup_3.6.16,17650,1b7d038f1ca394ef19714846091f7464,10/08/2011,mChannel Use-After-Free (Metasploit) (1),"['cve-2011-0065', 'osvdb-72085']",['CWE-399'],packed,7.99972,"UPX(2.03)[NRV,brute]",Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(6.00.8797)
783,eabdd9a90979c1b0ebc2b33035515305-mp3cdconverter,17654,eabdd9a90979c1b0ebc2b33035515305,11/08/2011,Universal DEP Bypass,[],[],packed,7.98721,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
784,ce098ecd10719b2f0f498c03de4f7d56-PapyrusSetup,17664,ce098ecd10719b2f0f498c03de4f7d56,13/08/2011,Heap Overflow,[],[],packed,7.7138,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
785,75f68aaa2ed2bdc458b2114f4ee302ae-audc81d,17665,75f68aaa2ed2bdc458b2114f4ee302ae,13/08/2011,DEP Bypass,[],[],packed,7.99242,,Microsoft Visual C/C++(13.10.2190)[C],Microsoft Linker(6.0)
786,1b7d038f1ca394ef19714846091f7464-Firefox_Setup_3.6.16,17672,1b7d038f1ca394ef19714846091f7464,16/08/2011,mChannel Object Use-After-Free,"['cve-2011-0065', 'osvdb-72085']",['CWE-399'],packed,7.99972,"UPX(2.03)[NRV,brute]",Microsoft Visual C/C++(12.00.8799)[C++],Microsoft Linker(6.00.8797)
787,3285f0722fe926a32211ada34bef5598-solarftps-setup,17692,3285f0722fe926a32211ada34bef5598,19/08/2011,PASV Buffer Overflow (Metasploit),[],[],packed,7.9565,,Embarcadero Delphi(2009-2010)[Enterprise],"Turbo Linker(2.25*,Delphi)[GUI32]"
788,64215b82be8bb2e749f95fec5b51d3e4-FMCRSetup-2.6,17727,64215b82be8bb2e749f95fec5b51d3e4,27/08/2011,Local Buffer Overflow,['cve-2011-5165'],['CWE-119'],packed,7.99423,,Microsoft Visual C/C++(12.00.8447)[C],Microsoft Linker(6.00.8447)
789,64215b82be8bb2e749f95fec5b51d3e4-FMCRSetup-2.6,17732,64215b82be8bb2e749f95fec5b51d3e4,27/08/2011,DEP Bypass,[],[],packed,7.99423,,Microsoft Visual C/C++(12.00.8447)[C],Microsoft Linker(6.00.8447)
790,9fa44a179a4e3e324ca0b385adfeebc8-Yahoo_Player_1.5,17735,9fa44a179a4e3e324ca0b385adfeebc8,28/08/2011,'.m3u' Universal Buffer Overflow (SEH),[],[],packed,7.87483,,Microsoft Visual C/C++(12.00.8168)[C],Microsoft Linker(6.00.8168)
791,5b48fe91c8df0f7b810974f506f99608-MiniFTPRelease1.1,17742,5b48fe91c8df0f7b810974f506f99608,28/08/2011,Buffer Corruption Remote Denial of Service,[],[],not packed,2.98115,,,Microsoft Linker(8.0)
792,4366419377a891f903fd7acd052afa55-Mini-stream.Ripper.v2.9.7.273,17744,4366419377a891f903fd7acd052afa55,29/08/2011,'.m3u' Universal Buffer Overflow,[],[],packed,7.99871,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
793,cdfda7217304f4deb7d2e8feb5696394-DVDXPlayerSetup,17745,cdfda7217304f4deb7d2e8feb5696394,29/08/2011,'.plf' Universal Buffer Overflow,[],[],packed,7.99858,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
794,f34f7f96e8307a01d51c9cc82abe90c2-ie60,1775,f34f7f96e8307a01d51c9cc82abe90c2,10/05/2006,CSS Attribute Denial of Service,"['osvdb-45260', 'cve-2006-7031']",['NVD-CWE-Other'],packed,7.99977,,Borland C++,"Turbo Linker(2.25*,Delphi)[Console32,console]"
795,cdfda7217304f4deb7d2e8feb5696394-DVDXPlayerSetup,17754,cdfda7217304f4deb7d2e8feb5696394,30/08/2011,'.plf' File Universal (ASLR + DEP Bypass),[],[],packed,7.99858,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
796,cdfda7217304f4deb7d2e8feb5696394-DVDXPlayerSetup,17770,cdfda7217304f4deb7d2e8feb5696394,01/09/2011,'.plf' Playlist Buffer Overflow (Metasploit),"['cve-2007-3068', 'osvdb-36956']",['NVD-CWE-Other'],packed,7.99858,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
797,f23274df165e69006a1fca2e06aeae29-CoolPlayerPlusPortable_2.19.2.paf,17780,f23274df165e69006a1fca2e06aeae29,05/09/2011,Local Buffer Overflow (ASLR Bypass) (1),[],[],packed,7.94069,,Microsoft Visual C/C++(13.10.4035)[C],Microsoft Linker(6.0)
798,cdfda7217304f4deb7d2e8feb5696394-DVDXPlayerSetup,17788,cdfda7217304f4deb7d2e8feb5696394,06/09/2011,Overwrite (SEH),"['cve-2007-3068', 'osvdb-36956']",['NVD-CWE-Other'],packed,7.99858,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
799,cdfda7217304f4deb7d2e8feb5696394-DVDXPlayerSetup,17803,cdfda7217304f4deb7d2e8feb5696394,08/09/2011,Local Overflow (SEH + ASLR + DEP Bypass),"['cve-2007-3068', 'osvdb-36956']",['NVD-CWE-Other'],packed,7.99858,,Borland Delphi(2),"Turbo Linker(2.25*,Delphi)[GUI32]"
